Price,Close,High,Low,Open,Volume
Ticker,LMT,LMT,LMT,LMT,LMT
Date,,,,,
2020-01-02,339.3884582519531,339.3884582519531,332.233075891425,333.8561894171041,1258400
2020-01-03,351.6002197265625,354.51508639867023,342.4732728144976,343.34006928037115,2990100
2020-01-06,351.06488037109375,355.21195594695274,346.45892621980863,355.21195594695274,2477800
2020-01-07,352.24609375,353.622781209405,346.96878317757023,349.4842124359168,1059900
2020-01-08,349.2972412109375,355.3733747051695,348.1839927021454,354.421592096199,1708100
2020-01-09,352.6115417480469,353.5208443748379,348.4219860425085,348.83838450739233,1064300
2020-01-10,351.6767272949219,353.1809070213695,350.5295049780402,352.671016028237,987800
2020-01-13,356.0872802734375,357.73591330096986,352.38212212686693,352.6200678249574,986800
2020-01-14,353.63983154296875,355.4499044732268,352.73052891268424,354.8720400842016,967200
2020-01-15,357.7273254394531,358.1777234446937,353.63974375015795,353.8776893768109,833000
2020-01-16,361.7638854980469,361.797859202749,357.4893450933736,359.5798690340876,1085200
2020-01-17,361.72991943359375,363.3275654631567,360.74413728909474,362.53722290827506,1195600
2020-01-21,362.14630126953125,363.53149485821217,359.4779130134658,360.6761474809604,1071400
2020-01-22,360.6761779785156,364.1433895060865,360.6251655464905,363.293579962315,918700
2020-01-23,364.3813781738281,365.04422865888625,360.3192891122394,360.37027561615673,978400
2020-01-24,367.54266357421875,368.40946005722776,365.1547005977503,365.3331533578133,1086700
2020-01-27,367.440673828125,369.1997858995683,361.8998987162316,361.8998987162316,1737900
2020-01-28,371.5113220214844,373.05795598245084,362.24837544291216,369.47175797188015,2063200
2020-01-29,368.6813049316406,372.20800873518425,366.2848362127906,371.9785695347463,1268500
2020-01-30,370.4320373535156,371.3668331959844,365.70709756881917,365.70709756881917,1210200
2020-01-31,363.8204650878906,370.1515566906798,362.1038591110421,369.6076661232844,1650100
2020-02-03,360.2002868652344,365.41813029032096,358.65365309348005,365.0102123434771,1795800
2020-02-04,366.0809326171875,367.1091948428921,361.5599398870258,361.5599398870258,1216300
2020-02-05,369.82867431640625,370.44904471507255,364.5853372137791,368.23953437456964,1251800
2020-02-06,373.0408935546875,373.797210556993,369.59066890863886,370.14303992095256,833500
2020-02-07,373.2109375,374.9445306160738,371.61329111393934,372.33563454603706,883800
2020-02-10,373.7122497558594,375.2078969036338,372.0636171817056,373.0663862097413,870400
